what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307207097487
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1307207099428
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1307207103665
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307207103697
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307207108688
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307207122989
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307207124560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307207161286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307207162320
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307207165247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307207165642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307207189551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307207221635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307207224915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307207226466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213406759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213408979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213409970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213524175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213572973
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307213575540
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307213579650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213596816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213599887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213601609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213659409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307213730683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307213733777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307213739235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307213759680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214165142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307214167366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214170920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214174972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307214176763
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307214191757
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307214191895
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307214192039
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307214192220
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307214192365
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307214192505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307214192724
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1307214193263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214202556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214202640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214205791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214206737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214218146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214218339
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307214218413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307214223251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307214223705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307214224522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1307214225921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1307214226463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1307214228684
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307214245952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214252957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307214253026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307214261221
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307214265763
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307214265795
started,bundle,net.sf.fjep.fatjar,0.0.31,"net.sf.fjep.fatjar",1307214272574
