what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1306790065353
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1306790065354
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1306790065355
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1306790065356
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1306790065358
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1306790065359
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1306790065360
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1306790065361
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1306790065361
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1306790065362
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1306790065363
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1306790065364
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1306790065365
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1306790065365
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1306790065366
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1306790065367
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1306790065368
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1306790065368
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1306790065369
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1306790065370
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1306790065371
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1306790065372
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1306790065372
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1306790065373
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1306790065374
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1306790065375
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1306790065376
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1306790065377
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1306790065378
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1306790065378
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1306790065379
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1306790065380
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1306790065381
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1306790065382
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1306790065383
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1306790065384
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1306790065385
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1306790065385
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1306790065386
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1306790065387
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1306790065387
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1306790065388
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1306790065388
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1306790065389
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1306790065391
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1306790065391
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1306790065392
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1306790065392
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1306790065393
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1306790065394
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1306790065395
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1306790065395
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1306790065396
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1306790065397
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1306790065398
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1306790065399
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1306790065400
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1306790065401
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1306790065403
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1306790065404
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1306790065404
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1306790065404
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1306790065407
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1306790065408
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1306790065409
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1306790065410
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1306790065411
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1306790065412
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1306790065413
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1306790065414
started,bundle,org.eclipse.wb.core,0.9.0.r37x201105251325,"org.eclipse.wb.core",1306790065415
started,bundle,org.eclipse.wb.core.lib,0.9.0.r37x201105251325,"org.eclipse.wb.core.lib",1306790065416
started,bundle,org.eclipse.wb.core.xml,0.9.0.r37x201105251329,"org.eclipse.wb.core.xml",1306790065417
started,bundle,org.eclipse.wb.discovery.core,0.9.0.r37x201105251328,"org.eclipse.wb.discovery.core",1306790065417
started,bundle,org.eclipse.wb.rcp,0.9.0.r37x201105251354,"org.eclipse.wb.rcp",1306790065418
started,bundle,org.eclipse.wb.rcp.databinding,0.9.0.r37x201105251354,"org.eclipse.wb.rcp.databinding",1306790065419
started,bundle,org.eclipse.wb.swing,0.9.0.r37x201105251352,"org.eclipse.wb.swing",1306790065420
started,bundle,org.eclipse.wb.swing.databinding,0.9.0.r37x201105251352,"org.eclipse.wb.swing.databinding",1306790065421
started,bundle,org.eclipse.wb.swt,0.9.0.r37x201105251350,"org.eclipse.wb.swt",1306790065422
os,sysinfo,,,"win32",1306790065427
arch,sysinfo,,,"x86_64",1306790065427
ws,sysinfo,,,"win32",1306790065427
locale,sysinfo,,,"en_US",1306790065427
processors,sysinfo,,,"4",1306790065427
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1306790065427
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1306790065427
java.specification.name,sysinfo,,,"Java Platform API Specification",1306790065427
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306790065427
java.specification.version,sysinfo,,,"1.6",1306790065427
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1306790065427
java.version,sysinfo,,,"1.6.0_25",1306790065427
java.vm.info,sysinfo,,,"mixed mode",1306790065427
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1306790065427
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1306790065427
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306790065427
java.vm.specification.version,sysinfo,,,"1.0",1306790065427
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1306790065427
java.vm.version,sysinfo,,,"20.0-b11",1306790065427
started,bundle,org.eclipse.wb.discovery.ui,0.9.0.r37x201105251328,"org.eclipse.wb.discovery.ui",1306790065909
started,bundle,org.eclipse.wb.xwt,0.9.0.r37x201105251401,"org.eclipse.wb.xwt",1306790069620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306790071666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790075268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790168079
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1306790170235
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1306790170249
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1306790170250
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306790170285
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306790170327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790183563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790234286
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1306790236490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790242449
