what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wb.rcp.swing2swt,0.9.0.r37x201105251354,"org.eclipse.wb.rcp.swing2swt",1306816430806
stopped,bundle,org.eclipse.wb.xwt,0.9.0.r37x201105251401,"org.eclipse.wb.xwt",1306816430806
stopped,bundle,org.eclipse.wb.rcp,0.9.0.r37x201105251354,"org.eclipse.wb.rcp",1306816430806
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1306816430806
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1306816430807
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1306816430808
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1306816430808
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1306816430808
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1306816430808
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1306816430808
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1306816430808
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1306816430809
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1306816430809
stopped,bundle,org.eclipse.wb.discovery.ui,0.9.0.r37x201105251328,"org.eclipse.wb.discovery.ui",1306816430809
stopped,bundle,org.eclipse.wb.swing.FormLayout,0.9.0.r37x201105251352,"org.eclipse.wb.swing.FormLayout",1306816430809
stopped,bundle,org.eclipse.wb.swing.MigLayout,0.9.0.r37x201105251352,"org.eclipse.wb.swing.MigLayout",1306816430809
stopped,bundle,org.eclipse.wb.swing.java6,0.9.0.r37x201105251352,"org.eclipse.wb.swing.java6",1306816430809
stopped,bundle,org.eclipse.wb.swing.jsr296,0.9.0.r37x201105251352,"org.eclipse.wb.swing.jsr296",1306816430809
stopped,bundle,org.eclipse.wb.swing,0.9.0.r37x201105251352,"org.eclipse.wb.swing",1306816430809
stopped,bundle,org.eclipse.wb.core.ui,0.9.0.r37x201105251328,"org.eclipse.wb.core.ui",1306816430810
stopped,bundle,org.eclipse.wb.core.xml,0.9.0.r37x201105251329,"org.eclipse.wb.core.xml",1306816430810
stopped,bundle,org.eclipse.wb.layout.group,0.9.0.r37x201105251342,"org.eclipse.wb.layout.group",1306816430810
stopped,bundle,org.eclipse.wb.os.win32,0.9.0.r37x201105251325,"org.eclipse.wb.os.win32",1306816430810
stopped,bundle,org.eclipse.wb.swt,0.9.0.r37x201105251350,"org.eclipse.wb.swt",1306816430810
stopped,bundle,org.eclipse.wb.core,0.9.0.r37x201105251325,"org.eclipse.wb.core",1306816430810
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1306816430838
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1306816430840
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1306816430843
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1306816430844
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1306816430845
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1306816430847
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1306816430850
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1306816430850
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1306816430850
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1306816430850
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1306816430850
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1306816430850
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1306816430850
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1306816430851
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1306816430851
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1306816430851
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1306816430853
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1306816430853
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1306816430853
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1306816430853
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1306816430853
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1306816430853
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1306816430854
activated,perspective,org.eclipse.debug.ui,,"org.eclipse.debug.ui.DebugPerspective",1306816495570
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1306816495571
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1306816495571
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1306816495571
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1306816495572
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1306816495572
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1306816495572
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1306816495572
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1306816495572
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1306816495572
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1306816495572
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1306816495572
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1306816495572
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1306816495572
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1306816495573
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1306816495573
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1306816495573
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1306816495573
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1306816495573
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1306816495573
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1306816495573
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1306816495573
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1306816495573
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1306816495574
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1306816495574
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1306816495574
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1306816495575
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1306816495575
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1306816495575
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1306816495575
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1306816495576
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1306816495576
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1306816495576
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1306816495576
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1306816495576
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1306816495576
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1306816495576
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1306816495577
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1306816495577
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1306816495577
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1306816495577
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1306816495577
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1306816495577
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1306816495577
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1306816495577
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1306816495577
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1306816495577
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1306816495578
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1306816495579
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1306816495579
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1306816495579
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1306816495579
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1306816495579
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1306816495579
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1306816495579
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1306816495579
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1306816495579
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1306816495579
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1306816495579
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1306816495579
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1306816495579
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1306816495579
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1306816495579
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1306816495579
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1306816495580
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1306816495580
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1306816495580
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1306816495580
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1306816495580
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1306816495580
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1306816495580
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1306816495580
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1306816495580
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1306816495580
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1306816495580
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1306816495580
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1306816495581
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1306816495581
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1306816495581
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1306816495581
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1306816495581
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1306816495581
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1306816495581
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1306816495581
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1306816495581
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1306816495581
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1306816495581
started,bundle,org.eclipse.wb.core,0.9.0.r37x201105251325,"org.eclipse.wb.core",1306816495581
started,bundle,org.eclipse.wb.core.lib,0.9.0.r37x201105251325,"org.eclipse.wb.core.lib",1306816495582
started,bundle,org.eclipse.wb.core.xml,0.9.0.r37x201105251329,"org.eclipse.wb.core.xml",1306816495582
started,bundle,org.eclipse.wb.discovery.core,0.9.0.r37x201105251328,"org.eclipse.wb.discovery.core",1306816495582
started,bundle,org.eclipse.wb.rcp,0.9.0.r37x201105251354,"org.eclipse.wb.rcp",1306816495582
started,bundle,org.eclipse.wb.rcp.databinding,0.9.0.r37x201105251354,"org.eclipse.wb.rcp.databinding",1306816495582
started,bundle,org.eclipse.wb.swing,0.9.0.r37x201105251352,"org.eclipse.wb.swing",1306816495582
started,bundle,org.eclipse.wb.swing.databinding,0.9.0.r37x201105251352,"org.eclipse.wb.swing.databinding",1306816495582
started,bundle,org.eclipse.wb.swt,0.9.0.r37x201105251350,"org.eclipse.wb.swt",1306816495582
os,sysinfo,,,"win32",1306816495587
arch,sysinfo,,,"x86_64",1306816495587
ws,sysinfo,,,"win32",1306816495587
locale,sysinfo,,,"en_US",1306816495587
processors,sysinfo,,,"4",1306816495587
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1306816495587
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1306816495587
java.specification.name,sysinfo,,,"Java Platform API Specification",1306816495587
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306816495587
java.specification.version,sysinfo,,,"1.6",1306816495587
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1306816495587
java.version,sysinfo,,,"1.6.0_25",1306816495587
java.vm.info,sysinfo,,,"mixed mode",1306816495587
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1306816495587
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1306816495587
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306816495587
java.vm.specification.version,sysinfo,,,"1.0",1306816495587
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1306816495587
java.vm.version,sysinfo,,,"20.0-b11",1306816495587
started,bundle,org.eclipse.wb.discovery.ui,0.9.0.r37x201105251328,"org.eclipse.wb.discovery.ui",1306816495595
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1306816497530
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1306816499033
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1306816499034
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1306816499035
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306816499080
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306816499122
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1306816505451
started,bundle,net.sf.fjep.fatjar,0.0.31,"net.sf.fjep.fatjar",1306816510946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816511041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816534614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816536388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816617241
started,bundle,org.eclipse.wb.xwt,0.9.0.r37x201105251401,"org.eclipse.wb.xwt",1306816617958
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306816617974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816619440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816622030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816622794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816669078
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306816671034
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306816671145
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306816675457
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1306816690808
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1306816690822
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1306816690867
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1306816690869
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1306816692876
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306816707801
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306816709817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816714472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816719331
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1306816720083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816721174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816730290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816732921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816764333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816791305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306816791415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306816808835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306816809756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306816811024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306816816522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306816817558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306816843027
