what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201776287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201831333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307201846871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307201847790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307201848568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307201849278
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1307201857916
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1307201857977
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1307201858047
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307201858085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201858563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201858837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201858844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201863996
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307201864150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307201888492
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307201896547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201896957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201909587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201947662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201947848
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1307201959992
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1307201961506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307201971301
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307201972309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201972650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201982389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201992478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307201992648
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307202007297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202007704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202031579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307202051249
started,bundle,org.eclipse.wb.rcp.databinding,0.9.0.r37x201105251354,"org.eclipse.wb.rcp.databinding",1307202053626
started,bundle,org.eclipse.wb.swing.databinding,0.9.0.r37x201105251352,"org.eclipse.wb.swing.databinding",1307202053627
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202053879
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202053947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202056106
started,bundle,org.eclipse.wb.runtime.lib,0.9.0.r37x201105251325,"org.eclipse.wb.runtime.lib",1307202056198
started,bundle,org.eclipse.wb.rcp.nebula,0.9.0.r37x201105251354,"org.eclipse.wb.rcp.nebula",1307202056304
started,bundle,org.eclipse.wb.swing.FormLayout,0.9.0.r37x201105251352,"org.eclipse.wb.swing.FormLayout",1307202056325
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1307202056451
started,bundle,org.eclipse.pde,3.6.1.v201102101200,"org.eclipse.pde",1307202056468
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1307202056476
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1307202056479
started,bundle,org.eclipse.wb.rcp.swing2swt,0.9.0.r37x201105251354,"org.eclipse.wb.rcp.swing2swt",1307202058083
started,bundle,org.eclipse.wb.core.databinding,0.9.0.r37x201105251325,"org.eclipse.wb.core.databinding",1307202058350
started,bundle,org.eclipse.wb.swing.jsr296,0.9.0.r37x201105251352,"org.eclipse.wb.swing.jsr296",1307202059046
started,bundle,org.eclipse.wb.swing.MigLayout.lib,0.9.0.r37x201105251352,"org.eclipse.wb.swing.MigLayout.lib",1307202059983
started,bundle,org.eclipse.wb.swing.MigLayout,0.9.0.r37x201105251352,"org.eclipse.wb.swing.MigLayout",1307202059985
started,bundle,org.eclipse.wb.swing.java6,0.9.0.r37x201105251352,"org.eclipse.wb.swing.java6",1307202059991
started,bundle,org.eclipse.wb.layout.group,0.9.0.r37x201105251342,"org.eclipse.wb.layout.group",1307202059996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202060248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202080222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202080999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202098798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202104575
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202107521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202107852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1307202108064
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307202109930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202110375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202119137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202123383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202124207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307202135834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307202138202
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307202140201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202140588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202146872
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202148346
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202148397
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307202150257
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202151040
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307202162941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202163398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202167515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202171072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202194020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202197687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202263299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307202271647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307202272467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307202275685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202314928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202322629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202324023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202347437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202349487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202405203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202413789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202414209
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202468110
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202470317
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202474499
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202475094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307202503885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307202504805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202524192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202524537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202532702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202533148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202555024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202556008
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307202660779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202660917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202662375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202674769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202675755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202675759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202678330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307202783162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202783189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202783511
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202785171
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307202786050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307202807961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307202808584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202819234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202819465
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202895699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202895936
error,log,,,"Designer [0.9.0.r37x201105251325.201106041154]: new BoxLayout()",1307202895984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202904664
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202940153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202952366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202961835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202972102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307202988413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307202997953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307202999205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307203027511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307203053084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203067468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307203068219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307203070193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307203072392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203074388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307203075735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203076411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203076980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203077786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203078527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203082052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203082779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203083457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307203117120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203117862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307203119375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307203120047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307203129295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307203145435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307203248792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204434647
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307204463464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204466480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204466653
error,log,,,"Designer [0.9.0.r37x201105251325.201106041154]: assertion failed: <code>{new: javax.swing.JPanel} {local-unique: pnlProgress} {/new JPanel()/ /new BoxLayout(pnlProgress, BoxLayout.Y_AXIS)/ /pnlProgress.setLayout(new BoxLayout(pnlProgress, BoxLayout.Y_AXIS))/ /pnlProgress.add(pnlProgress)/ /pnlProgress.add(pnlProgress)/}</code> is parent of <code>{new: javax.swing.JPanel} {local-unique: pnlProgress} {/new JPanel()/ /new BoxLayout(pnlProgress, BoxLayout.Y_AXIS)/ /pnlProgress.setLayout(new BoxLayout(pnlProgress, BoxLayout.Y_AXIS))/ /pnlProgress.add(pnlProgress)/ /pnlProgress.add(pnlProgress)/}</code>, so first can not be added as child of second.",1307204466666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307204500474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204506719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204507027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307204511649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307204517846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204519333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204519669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307204522853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204524941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204525153
error,log,,,"Designer [0.9.0.r37x201105251325.201106041154]: assertion failed: <code>{new: javax.swing.JPanel} {local-unique: pnlProgress} {/new JPanel()/ /new BoxLayout(pnlProgress, BoxLayout.Y_AXIS)/ /pnlProgress.setLayout(new BoxLayout(pnlProgress, BoxLayout.Y_AXIS))/ /pnlProgress.add(pnlProgress)/ /pnlProgress.add(pnlProgress)/}</code> is parent of <code>{new: javax.swing.JPanel} {local-unique: pnlProgress} {/new JPanel()/ /new BoxLayout(pnlProgress, BoxLayout.Y_AXIS)/ /pnlProgress.setLayout(new BoxLayout(pnlProgress, BoxLayout.Y_AXIS))/ /pnlProgress.add(pnlProgress)/ /pnlProgress.add(pnlProgress)/}</code>, so first can not be added as child of second.",1307204525164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307204541109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307204542029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307204542790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307204558842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307204559635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307204560825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204562518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204562801
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307204583697
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307204584393
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307204584537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204622866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204623215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204665710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204666029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204697104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204697187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307204708599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204722553
started,bundle,org.eclipse.help.base,3.5.3.v201102101200,"org.eclipse.help.base",1307204722659
started,bundle,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui",1307204722671
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1307204722679
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307204722818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204722843
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307204722870
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307204753076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204784131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204784450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204799795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204800140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204812664
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204812809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204814857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204815171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204839180
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307204839317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204839332
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307204839350
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307204841809
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307204841811
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1307204842954
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307204905434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204935668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204936009
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307204947061
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307204948955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307204965047
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205006655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205010250
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205012977
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205013631
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205014785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205023412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205031780
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1307205054823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205281817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205282133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307205289637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307205292527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307205295782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307205296718
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307205300333
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307205301317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205302830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205303186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205320534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205347642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205367944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205370746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307205376159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205379931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205380115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205380264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205380428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205380584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205380743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307205380904
