what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1307215475334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215491341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215491549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215507585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215517786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307215531985
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307215534180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307215534806
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307215549982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307215551402
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1307215589996
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1307215590180
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307215594099
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307215594422
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307215612091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307215617572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307215618415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307215619414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215657221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215660696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307215662839
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307215664832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215667771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215687772
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307215687788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307215689161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219296031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219300363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219525634
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1307219540815
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307219543009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219543545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219552154
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1307219552344
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1307219552499
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1307219552525
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307219558117
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307219560717
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1307219566119
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1307219566198
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1307219566266
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1307219570702
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307219570721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307219577263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307219579037
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307219580298
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307219586073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307219593925
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307219595308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219595723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219610362
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1307219610524
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307219610739
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1307219615523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219630425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219632906
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307219632923
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307219633896
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1307219637374
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1307219637434
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307219639954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307219641665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307219641825
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307219644186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219644595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219654718
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1307219660342
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1307219660378
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1307219660421
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307219665121
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307219666018
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307219667793
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1307219672384
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1307219672450
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1307219672555
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307219673464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219675810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219688264
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307219695759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219696172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219705680
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1307219709937
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1307219727361
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1307219727419
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1307219729860
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307219729880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307219731988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307219735689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307219737303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307219748855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307219758283
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307219759660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219761687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219772193
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307219772224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219773191
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219879182
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307219889649
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307219890462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307219892774
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307219896375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219898473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219905506
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307219906161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307219908751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220439352
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307220448117
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307220460879
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1307220473083
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1307220473664
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1307220473916
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307220475418
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1307220476292
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307220491825
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1307220515213
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220535003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220538380
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307220559303
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307220561097
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1307220587342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307220588993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307220589882
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307220628320
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307220628569
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307220628746
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307220628929
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307220629147
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1307220629323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307220633537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220635795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220743227
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307220744653
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307220746215
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307220752280
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307220753297
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307220762455
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307220771334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220771780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220773569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220777492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220780464
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307220785837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220787756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220794996
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307220795713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307220797102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307221368967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307221386237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307221388523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307221389868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307222223360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307222225216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307222230068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307222233547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307222293904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307222295729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307222337456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307222429668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307224340751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307224359767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307225541080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307225542115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307296788015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307296789560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307304675989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307304676135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305302564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305316136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305319318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305320161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305331829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307305332594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1307305337305
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307305339396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305341455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305348158
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1307305348719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305349842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305355053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305356004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305395754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305400185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305426729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307305429865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307306476299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307306477812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307306478904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324526755
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307324543587
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1307324559593
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1307324561527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324561917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324574631
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1307324574865
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307324582260
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307324587782
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307324590278
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307324592103
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307324598000
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1307324600995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324615628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324628015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324663895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324702396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324949937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307324950982
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1307324954930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307325076173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307325107779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307325107841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307325144361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307325153127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307325168340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307325204173
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307325229516
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307325230477
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307325232133
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307325235047
